user_sequence,challenge
103592_13,CI24917
103593_11,CI23663
103593_12,CI24952
103593_13,CI24968
103601_11,CI24866
103601_12,CI23714
103601_13,CI24968
103603_11,CI25128
103603_12,CI24522
103603_13,CI24917
103604_11,CI28168
103604_12,CI28184
103604_13,CI28176
103606_11,CI24867
103606_12,CI23663
103606_13,CI24917
103610_11,CI23840
103610_12,CI24593
103610_13,CI23662
103617_11,CI23855
103617_12,CI23714
103617_13,CI24530
103621_11,CI23855
103621_12,CI23714
103621_13,CI23855
103622_11,CI25364
103622_12,CI25054
103622_13,CI23855
103627_11,CI23663
103627_12,CI24868
103627_13,CI24968
103628_11,CI24257
103628_12,CI24257
103628_13,CI23662
103633_11,CI24875
103633_12,CI24840
103633_13,CI25040
103636_11,CI23714
103636_12,CI24867
103636_13,CI24917
103640_11,CI26055
103640_12,CI26054
103640_13,CI24968
103646_11,CI24860
103646_12,CI25140
103646_13,CI24917
103651_11,CI23663
103651_12,CI24257
103651_13,CI24917
103654_11,CI23663
103654_12,CI25054
103654_13,CI24917
103659_11,CI23663
103659_12,CI24530
103659_13,CI23789
103662_11,CI24866
103662_12,CI24868
103662_13,CI24968
103663_11,CI23663
103663_12,CI24867
103663_13,CI25140
103669_11,CI23714
103669_12,CI26055
103669_13,CI23627
103678_11,CI23663
103678_12,CI24952
103678_13,CI25930
103680_11,CI27019
103680_12,CI23714
103680_13,CI24917
103686_11,CI23663
103686_12,CI24952
103686_13,CI24968
103689_11,CI24952
103689_12,CI24206
103689_13,CI24917
103690_11,CI25119
103690_12,CI24461
103690_13,CI24917
103693_11,CI23714
103693_12,CI25119
103693_13,CI23662
103696_11,CI23855
103696_12,CI23714
103696_13,CI24917
103699_11,CI26165
103699_12,CI26160
103699_13,CI26902
103704_11,CI23855
103704_12,CI24952
103704_13,CI24917
103706_11,CI23812
103706_12,CI24206
103706_13,CI24968
103708_11,CI24992
103708_12,CI24952
103708_13,CI24968
103713_11,CI25054
103713_12,CI24868
103713_13,CI24917
103719_11,CI23714
103719_12,CI24206
103719_13,CI24522
103721_11,CI23663
103721_12,CI25140
103721_13,CI24917
103722_11,CI25074
103722_12,CI24373
103722_13,CI24917
103724_11,CI23855
103724_12,CI24530
103724_13,CI24968
103725_11,CI24257
103725_12,CI24257
103725_13,CI24917
103726_11,CI23663
103726_12,CI24868
103726_13,CI24917
103727_11,CI24257
103727_12,CI24257
103727_13,CI24917
103728_11,CI23663
103728_12,CI24868
103728_13,CI24968
103735_11,CI24530
103735_12,CI23663
103735_13,CI24522
103736_11,CI23663
103736_12,CI24522
103736_13,CI24917
103738_11,CI24966
103738_12,CI23784
103738_13,CI23789
103739_11,CI24527
103739_12,CI24530
103739_13,CI23663
103741_11,CI23663
103741_12,CI24522
103741_13,CI24917
103742_11,CI24522
103742_12,CI24522
103742_13,CI24917
103746_11,CI23663
103746_12,CI24868
103746_13,CI24917
103749_11,CI24086
103749_12,CI24868
103749_13,CI24917
103751_11,CI26170
103751_12,CI23813
103751_13,CI24917
103752_11,CI24527
103752_12,CI24522
103752_13,CI24917
103755_11,CI23663
103755_12,CI24868
103755_13,CI24917
103758_11,CI27565
103758_12,CI27565
103758_13,CI27573
103759_11,CI26250
103759_12,CI26055
103759_13,CI24917
103760_11,CI26250
103760_12,CI23714
103760_13,CI24968
103764_11,CI24867
103764_12,CI23663
103764_13,CI26620
103765_11,CI23714
103765_12,CI24530
103765_13,CI24917
103770_11,CI23663
103770_12,CI25140
103770_13,CI24917
103771_11,CI23663
103771_12,CI25054
103771_13,CI23662
103772_11,CI23663
103772_12,CI25140
103772_13,CI24968
103773_11,CI23663
103773_12,CI24522
103773_13,CI23662
103774_11,CI23855
103774_12,CI25283
103774_13,CI25282
103776_11,CI23663
103776_12,CI25054
103776_13,CI23662
103778_11,CI26934
103778_12,CI26160
103778_13,CI26905
103779_11,CI27648
103779_12,CI26891
103779_13,CI26221
103780_11,CI27648
103780_12,CI27648
103780_13,CI26221
103781_11,CI26850
103781_12,CI27648
103781_13,CI26221
103782_11,CI27662
103782_12,CI27669
103782_13,CI24917
103783_11,CI26828
103783_12,CI27648
103783_13,CI24917
103785_11,CI26896
103785_12,CI27648
103785_13,CI26221
103786_11,CI24860
103786_12,CI24522
103786_13,CI24917
103796_11,CI23855
103796_12,CI24729
103796_13,CI28567
103804_11,CI23663
103804_12,CI23856
103804_13,CI24968
103809_11,CI23714
103809_12,CI24530
103809_13,CI25140
103814_11,CI23598
103814_12,CI24461
103814_13,CI25298
103821_11,CI24867
103821_12,CI23663
103821_13,CI24917
103822_11,CI23769
103822_12,CI23856
103822_13,CI23627
103828_11,CI24529
103828_12,CI24349
103828_13,CI23856
103832_11,CI24927
103832_12,CI24992
103832_13,CI25528
103834_11,CI25074
103834_12,CI24373
103834_13,CI24436
103842_11,CI23663
103842_12,CI25140
103842_13,CI24917
103843_11,CI27800
103843_12,CI27811
103843_13,CI27781
103845_11,CI23663
103845_12,CI25930
103845_13,CI24917
103847_11,CI24530
103847_12,CI23663
103847_13,CI24917
103853_11,CI23663
103853_12,CI25930
103853_13,CI24968
103854_11,CI24527
103854_12,CI24522
103854_13,CI24917
103857_11,CI23663
103857_12,CI24868
103857_13,CI24917
103864_11,CI24257
103864_12,CI24868
103864_13,CI24968
103865_11,CI24875
103865_12,CI24868
103865_13,CI24968
103871_11,CI24860
103871_12,CI24860
103871_13,CI24917
103874_11,CI23714
103874_12,CI23840
103874_13,CI23662
103876_11,CI24867
103876_12,CI24373
103876_13,CI24436
103880_11,CI23663
103880_12,CI23812
103880_13,CI24968
103881_11,CI23663
103881_12,CI26054
103881_13,CI24917
103886_11,CI23855
103886_12,CI23688
103886_13,CI24522
103888_11,CI23663
103888_12,CI24257
103888_13,CI24917
103890_11,CI24206
103890_12,CI24522
103890_13,CI24917
103897_11,CI24868
103897_12,CI24522
103897_13,CI24917
103898_11,CI24106
103898_12,CI26054
103898_13,CI24917
103900_11,CI23663
103900_12,CI24868
103900_13,CI24917
103901_11,CI23663
103901_12,CI24522
103901_13,CI24917
103903_11,CI26401
103903_12,CI28184
103903_13,CI28176
103906_11,CI23855
103906_12,CI23929
103906_13,CI27416
103908_11,CI24867
103908_12,CI23663
103908_13,CI24917
103911_11,CI26055
103911_12,CI26054
103911_13,CI24968
103920_11,CI24867
103920_12,CI23663
103920_13,CI23662
103921_11,CI23663
103921_12,CI24868
103921_13,CI24917
103923_11,CI25175
103923_12,CI23803
103923_13,CI24917
103927_11,CI26621
103927_12,CI23714
103927_13,CI24968
103931_11,CI25769
103931_12,CI25769
103931_13,CI25298
103932_11,CI28568
103932_12,CI25054
103932_13,CI25298
103933_11,CI23663
103933_12,CI23856
103933_13,CI24917
103941_11,CI28198
103941_12,CI28184
103941_13,CI28176
103942_11,CI24992
103942_12,CI28184
103942_13,CI28176
103943_11,CI24992
103943_12,CI28184
103943_13,CI28176
103945_11,CI28184
103945_12,CI28179
103945_13,CI28177
103946_11,CI28184
103946_12,CI28184
103946_13,CI28176
103949_11,CI28199
103949_12,CI28184
103949_13,CI28176
103951_11,CI28200
103951_12,CI28184
103951_13,CI28176
103958_11,CI26160
103958_12,CI26160
103958_13,CI26161
103959_11,CI23663
103959_12,CI23856
103959_13,CI24917
103960_11,CI23663
103960_12,CI24036
103960_13,CI23871
103965_11,CI24860
103965_12,CI24860
103965_13,CI24917
103969_11,CI26991
103969_12,CI26990
103969_13,CI26181
103971_11,CI28168
103971_12,CI28184
103971_13,CI28176
103975_11,CI23936
103975_12,CI24729
103975_13,CI23855
103978_11,CI23663
103978_12,CI23856
103978_13,CI24917
103980_11,CI23714
103980_12,CI24522
103980_13,CI23764
103981_11,CI24875
103981_12,CI24868
103981_13,CI24968
103990_11,CI24868
103990_12,CI25140
103990_13,CI24917
103994_11,CI23714
103994_12,CI25140
103994_13,CI24917
103995_11,CI23714
103995_12,CI25490
103995_13,CI24917
104002_11,CI24637
104002_12,CI25339
104002_13,CI24267
104006_11,CI25074
104006_12,CI24373
104006_13,CI24917
104007_11,CI23663
104007_12,CI24522
104007_13,CI24917
104011_11,CI23663
104011_12,CI25140
104011_13,CI24917
104019_11,CI23855
104019_12,CI24729
104019_13,CI23855
104021_11,CI24257
104021_12,CI24868
104021_13,CI24968
104024_11,CI23663
104024_12,CI25054
104024_13,CI23662
104026_11,CI23663
104026_12,CI25140
104026_13,CI24968
104031_11,CI23855
104031_12,CI25054
104031_13,CI24917
104037_11,CI23769
104037_12,CI24868
104037_13,CI24968
104040_11,CI23714
104040_12,CI23663
104040_13,CI24917
104043_11,CI23769
104043_12,CI24257
104043_13,CI24968
104044_11,CI23663
104044_12,CI24257
104044_13,CI23662
104047_11,CI23714
104047_12,CI25097
104047_13,CI25188
104049_11,CI24507
104049_12,CI24461
104049_13,CI24607
104057_11,CI24530
104057_12,CI23663
104057_13,CI24917
104058_11,CI24005
104058_12,CI23855
104058_13,CI23922
104062_11,CI24671
104062_12,CI25140
104062_13,CI24917
104067_11,CI28568
104067_12,CI24868
104067_13,CI28567
104068_11,CI24530
104068_12,CI23663
104068_13,CI24917
104069_11,CI23714
104069_12,CI23663
104069_13,CI24917
104070_11,CI25766
104070_12,CI27120
104070_13,CI23855
104072_11,CI23855
104072_12,CI24530
104072_13,CI24917
104073_11,CI23663
104073_12,CI24461
104073_13,CI24917
104074_11,CI23663
104074_12,CI23936
104074_13,CI23855
104080_11,CI25322
104080_12,CI25300
104080_13,CI25988
104086_11,CI26910
104086_12,CI26934
104086_13,CI26911
104089_11,CI25175
104089_12,CI23688
104089_13,CI24917
104092_11,CI24530
104092_12,CI23663
104092_13,CI24868
104094_11,CI23616
104094_12,CI23616
104094_13,CI24955
104097_11,CI25107
104097_12,CI25074
104097_13,CI25140
104098_11,CI25140
104098_12,CI24917
104098_13,CI24917
104100_11,CI25107
104100_12,CI24671
104100_13,CI25140
104102_11,CI23598
104102_12,CI24461
104102_13,CI24436
104103_11,CI23663
104103_12,CI23856
104103_13,CI24917
104104_11,CI24867
104104_12,CI23663
104104_13,CI24917
104109_11,CI24373
104109_12,CI23764
104109_13,CI23764
104112_11,CI28427
104112_12,CI24729
104112_13,CI24917
104118_11,CI23663
104118_12,CI25140
104118_13,CI23855
104119_11,CI24448
104119_12,CI24349
104119_13,CI24436
104122_11,CI24511
104122_12,CI24373
104122_13,CI24436
104124_11,CI25074
104124_12,CI24373
104124_13,CI24436
104125_11,CI24527
104125_12,CI24522
104125_13,CI23855
104127_11,CI25074
104127_12,CI24373
104127_13,CI24436
104130_11,CI25074
104130_12,CI24373
104130_13,CI23764
104131_11,CI23663
104131_12,CI24373
104131_13,CI23855
104136_11,CI23663
104136_12,CI24257
104136_13,CI24917
104138_11,CI24349
104138_12,CI24511
104138_13,CI23764
104140_11,CI25074
104140_12,CI24373
104140_13,CI24436
104141_11,CI24860
104141_12,CI24522
104141_13,CI24917
104143_11,CI25446
104143_12,CI25140
104143_13,CI24917
104146_11,CI24860
104146_12,CI25140
104146_13,CI24968
104148_11,CI24362
104148_12,CI24349
104148_13,CI23856
104149_11,CI25769
104149_12,CI25054
104149_13,CI24917
104151_11,CI24373
104151_12,CI24611
104151_13,CI24917
104154_11,CI24530
104154_12,CI24868
104154_13,CI24917
104158_11,CI24633
104158_12,CI23840
104158_13,CI23662
104159_11,CI24257
104159_12,CI23856
104159_13,CI23855
104160_11,CI24966
104160_12,CI24522
104160_13,CI24917
104161_11,CI25074
104161_12,CI23598
104161_13,CI24461
104163_11,CI23598
104163_12,CI24461
104163_13,CI24917
104164_11,CI25501
104164_12,CI24771
104164_13,CI25298
104169_11,CI23663
104169_12,CI24868
104169_13,CI24917
104173_11,CI24362
104173_12,CI24349
104173_13,CI24511
104176_11,CI25769
104176_12,CI25054
104176_13,CI23662
104177_11,CI28184
104177_12,CI28179
104177_13,CI28179
104179_11,CI28200
104179_12,CI28184
104179_13,CI28176
104180_11,CI24530
104180_12,CI24206
104180_13,CI24868
104181_11,CI24767
104181_12,CI23813
104181_13,CI23789
104183_11,CI23663
104183_12,CI24868
104183_13,CI24917
104184_11,CI24527
104184_12,CI23840
104184_13,CI23662
104185_11,CI24527
104185_12,CI24373
104185_13,CI24917
104188_11,CI24875
104188_12,CI24868
104188_13,CI24968
104189_11,CI24867
104189_12,CI23663
104189_13,CI24917
104190_11,CI28184
104190_12,CI28177
104190_13,CI28176
104191_11,CI23663
104191_12,CI24868
104191_13,CI24917
104193_11,CI23663
104193_12,CI26054
104193_13,CI24917
104199_11,CI28568
104199_12,CI26915
104199_13,CI26911
104201_11,CI26934
104201_12,CI26915
104201_13,CI26908
104208_11,CI25659
104208_12,CI23855
104208_13,CI24917
104211_11,CI24362
104211_12,CI24522
104211_13,CI24267
104216_11,CI23663
104216_12,CI25140
104216_13,CI24917
104217_11,CI24530
104217_12,CI24522
104217_13,CI24968
104224_11,CI25211
104224_12,CI24530
104224_13,CI25199
104230_11,CI23855
104230_12,CI24868
104230_13,CI24917
104231_11,CI24866
104231_12,CI24868
104231_13,CI24917
104233_11,CI24522
104233_12,CI28048
104233_13,CI24917
104237_11,CI23663
104237_12,CI24997
104237_13,CI24917
104240_11,CI23855
104240_12,CI23714
104240_13,CI24530
104244_11,CI24474
104244_12,CI24607
104244_13,CI24267
104245_11,CI27030
104245_12,CI27030
104245_13,CI27031
104247_11,CI25097
104247_12,CI25063
104247_13,CI24917
104251_11,CI23663
104251_12,CI25140
104251_13,CI24917
104256_11,CI26172
104256_12,CI26173
104256_13,CI26174
104257_11,CI23663
104257_12,CI26722
104257_13,CI24917
104261_11,CI24530
104261_12,CI23688
104261_13,CI24461
104263_11,CI24235
104263_12,CI23616
104263_13,CI24246
104269_11,CI25175
104269_12,CI25140
104269_13,CI24968
104270_11,CI24966
104270_12,CI24522
104270_13,CI23855
104271_11,CI24997
104271_12,CI23784
104271_13,CI23662
104273_11,CI23688
104273_12,CI24868
104273_13,CI23662
104274_11,CI23598
104274_12,CI25054
104274_13,CI23855
104275_11,CI24000
104275_12,CI25140
104275_13,CI24917
104278_11,CI26055
104278_12,CI24860
104278_13,CI24917
104279_11,CI24353
104279_12,CI24633
104279_13,CI24344
104282_11,CI23663
104282_12,CI23936
104282_13,CI24917
104285_11,CI25681
104285_12,CI23855
104285_13,CI23638
104286_11,CI25446
104286_12,CI24206
104286_13,CI24868
104289_11,CI25074
104289_12,CI25446
104289_13,CI23856
104294_11,CI26250
104294_12,CI26055
104294_13,CI24968
104301_11,CI24530
104301_12,CI23745
104301_13,CI23855
104305_11,CI25339
104305_12,CI24522
104305_13,CI24917
104306_11,CI24455
104306_12,CI24461
104306_13,CI24267
104312_11,CI23714
104312_12,CI24461
104312_13,CI23764
104317_11,CI26918
104317_12,CI26919
104317_13,CI26911
104318_11,CI27985
104318_12,CI27957
104318_13,CI27987
104320_11,CI23663
104320_12,CI24530
104320_13,CI24917
104321_11,CI25188
104321_12,CI25188
104321_13,CI24917
104329_11,CI25097
104329_12,CI25063
104329_13,CI24917
104331_11,CI28048
104331_12,CI28048
104331_13,CI24917
104333_11,CI24273
104333_12,CI24522
104333_13,CI24917
104335_11,CI24296
104335_12,CI23577
104335_13,CI24917
104336_11,CI24527
104336_12,CI24530
104336_13,CI24522
104338_11,CI28944
104338_12,CI28568
104338_13,CI28582
104339_11,CI23840
104339_12,CI25097
104339_13,CI23662
104351_11,CI25353
104351_12,CI25598
104351_13,CI25601
104357_11,CI26172
104357_12,CI26934
104357_13,CI26221
104358_11,CI26930
104358_12,CI26934
104358_13,CI26911
104359_11,CI23714
104359_12,CI25769
104359_13,CI24281
104361_11,CI27957
104361_12,CI27957
104361_13,CI27987
104362_11,CI23803
104362_12,CI23803
104362_13,CI28569
104371_11,CI23663
104371_12,CI23856
104371_13,CI24917
104374_11,CI26172
104374_12,CI26173
104374_13,CI26221
104376_11,CI25175
104376_12,CI23663
104376_13,CI24530
104378_11,CI27053
104378_12,CI27565
104378_13,CI26620
104385_11,CI27049
104385_12,CI26181
104385_13,CI26902
104387_11,CI26388
104387_12,CI25950
104387_13,CI24917
104394_11,CI23714
104394_12,CI25175
104394_13,CI25140
104395_11,CI23855
104395_12,CI25063
104395_13,CI24917
104399_11,CI24530
104399_12,CI24997
104399_13,CI23627
104406_11,CI23663
104406_12,CI24867
104406_13,CI25769
104409_11,CI23663
104409_12,CI24522
104409_13,CI24917
104410_11,CI26948
104410_12,CI26401
104410_13,CI26421
104411_11,CI25623
104411_12,CI26054
104411_13,CI24917
104412_11,CI26055
104412_12,CI26054
104412_13,CI24917
104413_11,CI23714
104413_12,CI23803
104413_13,CI25298
104414_11,CI24530
104414_12,CI23803
104414_13,CI24917
104415_11,CI23855
104415_12,CI23714
104415_13,CI24841
104417_11,CI23663
104417_12,CI26054
104417_13,CI24917
104418_11,CI25769
104418_12,CI25054
104418_13,CI25298
104423_11,CI25414
104423_12,CI25469
104423_13,CI24860
104424_11,CI23714
104424_12,CI24868
104424_13,CI24917
104427_11,CI24530
104427_12,CI24522
104427_13,CI24917
104431_11,CI23663
104431_12,CI26054
104431_13,CI24917
104432_11,CI25175
104432_12,CI25119
104432_13,CI24917
104437_11,CI23663
104437_12,CI24257
104437_13,CI24868
104441_11,CI25140
104441_12,CI25140
104441_13,CI24917
104444_11,CI23663
104444_12,CI24868
104444_13,CI24968
104445_11,CI23663
104445_12,CI24257
104445_13,CI23856
104446_11,CI24373
104446_12,CI24868
104446_13,CI24917
104454_11,CI23663
104454_12,CI25140
104454_13,CI24917
104458_11,CI25124
104458_12,CI24530
104458_13,CI25140
104459_11,CI23855
104459_12,CI23663
104459_13,CI24917
104461_11,CI23569
104461_12,CI24868
104461_13,CI24917
104465_11,CI23714
104465_12,CI24671
104465_13,CI25140
104466_11,CI25140
104466_12,CI25140
104466_13,CI24917
104467_11,CI23663
104467_12,CI23856
104467_13,CI24917
104468_11,CI23855
104468_12,CI24522
104468_13,CI24917
104469_11,CI27282
104469_12,CI24268
104469_13,CI25769
104471_11,CI24625
104471_12,CI24530
104471_13,CI23662
104475_11,CI28944
104475_12,CI26620
104475_13,CI23662
104476_11,CI23663
104476_12,CI24607
104476_13,CI24917
104480_11,CI26165
104480_12,CI26934
104480_13,CI26902
104489_11,CI23503
104489_12,CI25754
104489_13,CI25571
104495_11,CI23769
104495_12,CI24868
104495_13,CI24968
104496_11,CI23663
104496_12,CI26704
104496_13,CI28567
104503_11,CI24522
104503_12,CI24522
104503_13,CI23855
104504_11,CI24257
104504_12,CI25140
104504_13,CI24968
104505_11,CI23663
104505_12,CI25054
104505_13,CI24917
104513_11,CI24448
104513_12,CI24373
104513_13,CI24917
104517_11,CI23714
104517_12,CI25175
104517_13,CI24917
104518_11,CI24730
104518_12,CI24729
104518_13,CI25188
104525_11,CI23663
104525_12,CI23936
104525_13,CI24917
104532_11,CI23663
104532_12,CI24522
104532_13,CI24968
104537_11,CI24860
104537_12,CI25140
104537_13,CI24917
104539_11,CI24860
104539_12,CI25140
104539_13,CI24917
104542_11,CI23769
104542_12,CI24868
104542_13,CI24968
104543_11,CI23855
104543_12,CI23714
104543_13,CI24917
104546_11,CI23598
104546_12,CI24461
104546_13,CI24917
104552_11,CI25124
104552_12,CI24530
104552_13,CI24917
104554_11,CI23663
104554_12,CI23856
104554_13,CI23855
104555_11,CI24530
104555_12,CI23688
104555_13,CI23665
104558_11,CI23812
104558_12,CI24206
104558_13,CI24257
104559_11,CI23663
104559_12,CI24868
104559_13,CI24917
104560_11,CI24461
104560_12,CI24461
104560_13,CI24917
104561_11,CI23663
104561_12,CI25054
104561_13,CI23662
104567_11,CI23663
104567_12,CI24868
104567_13,CI23855
104570_11,CI25068
104570_12,CI23855
104570_13,CI24522
104572_11,CI26910
104572_12,CI26934
104572_13,CI26902
104574_11,CI26910
104574_12,CI26867
104574_13,CI26174
104577_11,CI26918
104577_12,CI26934
104577_13,CI26919
104578_11,CI26910
104578_12,CI26934
104578_13,CI26858
104579_11,CI26858
104579_12,CI26211
104579_13,CI26174
104580_11,CI26919
104580_12,CI26919
104580_13,CI26905
104581_11,CI26919
104581_12,CI26858
104581_13,CI26902
104583_11,CI26919
104583_12,CI26902
104583_13,CI26902
104585_11,CI26919
104585_12,CI26908
104585_13,CI26905
104589_11,CI26858
104589_12,CI26919
104589_13,CI26902
104590_11,CI26919
104590_12,CI26919
104590_13,CI26905
104598_11,CI26211
104598_12,CI26858
104598_13,CI26174
104599_11,CI26919
104599_12,CI26160
104599_13,CI26905
104601_11,CI26919
104601_12,CI26160
104601_13,CI26905
104603_11,CI26175
104603_12,CI26170
104603_13,CI26217
104604_11,CI26216
104604_12,CI26211
104604_13,CI26174
104609_11,CI26930
104609_12,CI26165
104609_13,CI26867
104611_11,CI26918
104611_12,CI26211
104611_13,CI26174
104613_11,CI26858
104613_12,CI26867
104613_13,CI26217
104617_11,CI26919
104617_12,CI26915
104617_13,CI26902
104620_11,CI26919
104620_12,CI26915
104620_13,CI26905
104621_11,CI26858
104621_12,CI26919
104621_13,CI26174
104622_11,CI26211
104622_12,CI26919
104622_13,CI26174
104627_11,CI26858
104627_12,CI26910
104627_13,CI26858
104631_11,CI26170
104631_12,CI26919
104631_13,CI26174
104633_11,CI26919
104633_12,CI26915
104633_13,CI26902
104634_11,CI26930
104634_12,CI26910
104634_13,CI26908
104636_11,CI26858
104636_12,CI26919
104636_13,CI26908
104637_11,CI26170
104637_12,CI26160
104637_13,CI26902
104643_11,CI26858
104643_12,CI26919
104643_13,CI26902
104644_11,CI26858
104644_12,CI26858
104644_13,CI26902
104646_11,CI26919
104646_12,CI26905
104646_13,CI26908
104648_11,CI26930
104648_12,CI26910
104648_13,CI26908
104649_11,CI26934
104649_12,CI26919
104649_13,CI26905
104652_11,CI26919
104652_12,CI26919
104652_13,CI26221
104653_11,CI26858
104653_12,CI26919
104653_13,CI26902
104654_11,CI26919
104654_12,CI26160
